ade;status;serviço;Loja;tipo_x;valor_x;situacao_x;tipo_y;valor_y;situacao_y;seguro;status_aguardandoRetornoDaSeguradora;Numero loja
82513931;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 172,17;Emitida -;;;;;Não Definido;
82514396;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.265,55;Emitida -;;;;;Não Definido;
82514932;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 867,14;Emitida -;;;;;Não Definido;
82515048;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 283,74;Emitida -;;;;;Não Definido;
82515230;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 204,56;Emitida -;;;;;Não Definido;
82515324;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 246,89;Emitida -;;;;;Não Definido;
82515362;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 361,91;Emitida -;;;;;Não Definido;
82515500;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 247,23;Emitida -;;;;;Não Definido;
82516023;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 432,21;Emitida -;;;;;Não Definido;
82516103;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 187,67;Emitida -;;;;;Não Definido;
82516164;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 161,16;Emitida -;;;;;Não Definido;
82516331;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 885,60;Emitida -;;;;;Não Definido;
82516337;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 253,25;Emitida -;;;;;Não Definido;
82516545;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 178,73;Emitida -;;;;;Não Definido;
82517012;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.156,67;Emitida -;;;;;Não Definido;
82517552;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 172,67;Emitida -;;;;;Não Definido;
82517653;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.656,31;Emitida -;;;;;Não Definido;
82520219;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 2.109,87;Emitida -;;;;;Não Definido;
82520535;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 222,82;Emitida -;;;;;Não Definido;
82520795;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 935,24;Emitida -;;;;;Não Definido;
82520816;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 187,72;Emitida -;;;;;Não Definido;
82520826;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.705,52;Emitida -;;;;;Não Definido;
82520876;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 335,88;Emitida -;;;;;Não Definido;
82521098;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 387,10;Emitida -;;;;;Não Definido;
82521287;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 283,59;Emitida -;;;;;Não Definido;
82521360;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 384,35;Emitida -;;;;;Não Definido;
82521561;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.026,28;Emitida -;;;;;Não Definido;
82521711;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 219,31;Emitida -;;;;;Não Definido;
82522350;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 215,52;Emitida -;;;;;Não Definido;
82522424;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 290,27;Emitida -;;;;;Não Definido;
82522547;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 634,93;Emitida -;;;;;Não Definido;
82522561;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 170,22;Emitida -;;;;;Não Definido;
82522578;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 439,51;Emitida -;;;;;Não Definido;
82522623;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.550,00;Emitida -;;;;;Não Definido;
82522758;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 154,34;Emitida -;;;;;Não Definido;
82522898;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 298,99;Emitida -;;;;;Não Definido;
82523175;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 367,32;Emitida -;;;;;Não Definido;
82523246;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 2.063,58;Emitida -;;;;;Não Definido;
82523460;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 963,90;Emitida -;;;;;Não Definido;
82523596;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 17.096,25;Emitida -;;;;;Não Definido;
82523713;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 283,89;Emitida -;;;;;Não Definido;
82523815;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 282,90;Emitida -;;;;;Não Definido;
82524034;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 411,20;Emitida -;;;;;Não Definido;
82524434;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 176,56;Emitida -;;;;;Não Definido;
82524768;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 291,76;Emitida -;;;;;Não Definido;
82524884;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 158,04;Emitida -;;;;;Não Definido;
82525028;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 720,41;Emitida -;;;;;Não Definido;
82525169;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.305,67;Emitida -;;;;;Não Definido;
82525279;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.874,28;Emitida -;;;;;Não Definido;
82525688;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 713,05;Emitida -;;;;;Não Definido;
82525777;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 483,22;Emitida -;;;;;Não Definido;
82526397;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 825,31;Emitida -;;;;;Não Definido;
82526511;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 214,47;Emitida -;;;;;Não Definido;
82526602;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 189,17;Emitida -;;;;;Não Definido;
82526815;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 2.045,62;Emitida -;;;;;Não Definido;
82526975;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 330,74;Emitida -;;;;;Não Definido;
82527143;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.285,56;Emitida -;;;;;Não Definido;
82527159;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 972,42;Emitida -;;;;;Não Definido;
82527276;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 757,43;Emitida -;;;;;Não Definido;
82527370;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 169,91;Emitida -;;;;;Não Definido;
82527498;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 166,05;Emitida -;;;;;Não Definido;
82527542;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 316,76;Emitida -;;;;;Não Definido;
82527553;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 226,12;Emitida -;;;;;Não Definido;
82527727;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.411,50;Emitida -;;;;;Não Definido;
82527774;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.513,65;Emitida -;;;;;Não Definido;
82527891;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.386,74;Emitida -;;;;;Não Definido;
82527964;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 240,48;Emitida -;;;;;Não Definido;
82528230;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 284,69;Emitida -;;;;;Não Definido;
82528251;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 220,16;Emitida -;;;;;Não Definido;
82528327;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 442,02;Emitida -;;;;;Não Definido;
82528633;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.685,64;Emitida -;;;;;Não Definido;
82528706;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 416,13;Emitida -;;;;;Não Definido;
82528764;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 380,19;Emitida -;;;;;Não Definido;
82528926;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 168,76;Emitida -;;;;;Não Definido;
82529047;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 156,69;Emitida -;;;;;Não Definido;
82529071;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 211,18;Emitida -;;;;;Não Definido;
82529213;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 508,86;Emitida -;;;;;Não Definido;
82529323;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.467,39;Emitida -;;;;;Não Definido;
82529384;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 298,83;Emitida -;;;;;Não Definido;
82529522;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 362,99;Emitida -;;;;;Não Definido;
82529735;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 956,77;Emitida -;;;;;Não Definido;
82530103;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 2.352,95;Emitida -;;;;;Não Definido;
82530259;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 213,43;Emitida -;;;;;Não Definido;
82530282;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.356,36;Emitida -;;;;;Não Definido;
82530343;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.038,89;Emitida -;;;;;Não Definido;
82530530;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.532,64;Emitida -;;;;;Não Definido;
82530703;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 526,67;Emitida -;;;;;Não Definido;
82530766;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 447,62;Emitida -;;;;;Não Definido;
82530890;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 677,28;Emitida -;;;;;Não Definido;
82530934;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.564,89;Emitida -;;;;;Não Definido;
82530941;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 494,34;Emitida -;;;;;Não Definido;
82531048;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.776,30;Emitida -;;;;;Não Definido;
82531062;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 782,09;Emitida -;;;;;Não Definido;
82531158;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.131,01;Emitida -;;;;;Não Definido;
82531269;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 650,58;Emitida -;;;;;Não Definido;
82531299;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 9.716,22;Emitida -;;;;;Não Definido;
82531301;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 587,65;Emitida -;;;;;Cancelado;
82531420;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 216,63;Emitida -;;;;;Não Definido;
82531481;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 300,44;Emitida -;;;;;Não Definido;
82531559;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 625,37;Emitida -;;;;;Não Definido;
82531705;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.108,10;Emitida -;;;;;Não Definido;
82531847;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 187,25;Emitida -;;;;;Não Definido;
82531971;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 3.186,36;Emitida -;;;;;Não Definido;
82532646;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.520,58;Emitida -;;;;;Não Definido;
82535299;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 259,74;Emitida -;;;;;Não Definido;
82538326;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 358,07;Emitida -;;;;;Não Definido;
82538383;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 240,39;Emitida -;;;;;Não Definido;
82539605;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 301,12;Emitida -;;;;;Não Definido;
82539865;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 172,65;Emitida -;;;;;Não Definido;
82540494;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.233,97;Emitida -;;;;;Não Definido;
82540524;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 175,95;Emitida -;;;;;Não Definido;
82540529;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 181,41;Emitida -;;;;;Não Definido;
82540605;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 519,68;Emitida -;;;;;Não Definido;
82541247;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 256,11;Emitida -;;;;;Não Definido;
82541333;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 391,90;Emitida -;;;;;Não Definido;
82541433;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 558,19;Emitida -;;;;;Não Definido;
82541436;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 226,97;Emitida -;;;;;Não Definido;
82541735;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 308,43;Emitida -;;;;;Não Definido;
82542062;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 266,21;Emitida -;;;;;Não Definido;
82542107;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 268,47;Emitida -;;;;;Não Definido;
82542183;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 256,98;Emitida -;;;;;Não Definido;
82542348;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 443,09;Emitida -;;;;;Não Definido;
82542402;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 153,75;Emitida -;;;;;Não Definido;
82542467;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 161,67;Emitida -;;;;;Não Definido;
82542472;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 251,64;Emitida -;;;;;Não Definido;
82542883;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 593,90;Emitida -;;;;;Não Definido;
82543263;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 211,54;Emitida -;;;;;Não Definido;
82543293;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 156,88;Emitida -;;;;;Não Definido;
82543423;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 171,38;Emitida -;;;;;Não Definido;
82543514;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 358,51;Emitida -;;;;;Não Definido;
82543651;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 335,97;Emitida -;;;;;Não Definido;
82543716;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 202,95;Emitida -;;;;;Não Definido;
82543840;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 543,32;Emitida -;;;;;Não Definido;
82543850;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 174,24;Emitida -;;;;;Não Definido;
82543900;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 213,82;Emitida -;;;;;Não Definido;
82543986;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 214,10;Emitida -;;;;;Não Definido;
82544081;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 991,79;Emitida -;;;;;Não Definido;
82544196;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 240,43;Emitida -;;;;;Não Definido;
82544205;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 164,93;Emitida -;;;;;Não Definido;
82544239;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.739,80;Emitida -;;;;;Não Definido;
82544491;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 205,75;Emitida -;;;;;Não Definido;
82544563;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 196,93;Emitida -;;;;;Não Definido;
82544577;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 218,33;Emitida -;;;;;Não Definido;
82544668;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 160,03;Emitida -;;;;;Não Definido;
82544691;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 240,78;Emitida -;;;;;Não Definido;
82544816;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.378,41;Emitida -;;;;;Não Definido;
82544886;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 161,96;Emitida -;;;;;Não Definido;
82544929;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 451,08;Emitida -;;;;;Não Definido;
82544987;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 368,91;Emitida -;;;;;Não Definido;
82545136;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 2.787,93;Emitida -;;;;;Não Definido;
82545179;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 158,17;Emitida -;;;;;Não Definido;
82545282;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 193,98;Emitida -;;;;;Não Definido;
82545385;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 999,20;Emitida -;;;;;Não Definido;
82545540;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 237,91;Emitida -;;;;;Não Definido;
82545623;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 183,34;Emitida -;;;;;Não Definido;
82545823;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 284,91;Emitida -;;;;;Não Definido;
82545900;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 167,99;Emitida -;;;;;Não Definido;
82545910;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 157,40;Emitida -;;;;;Não Definido;
82546061;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 301,58;Emitida -;;;;;Não Definido;
82546106;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 3.173,86;Emitida -;;;;;Não Definido;
82546110;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 152,56;Emitida -;;;;;Não Definido;
82546174;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 253,37;Emitida -;;;;;Não Definido;
82546182;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 802,63;Emitida -;;;;;Não Definido;
82546252;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 228,13;Emitida -;;;;;Não Definido;
82546287;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 164,70;Emitida -;;;;;Não Definido;
82546401;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 304,35;Emitida -;;;;;Não Definido;
82546435;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 201,79;Emitida -;;;;;Não Definido;
82546738;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 231,87;Emitida -;;;;;Não Definido;
82546764;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 645,32;Emitida -;;;;;Não Definido;
82546871;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 225,21;Emitida -;;;;;Não Definido;
82546872;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 212,89;Emitida -;;;;;Não Definido;
82547054;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 863,31;Emitida -;;;;;Não Definido;
82547062;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.054,66;Emitida -;;;;;Não Definido;
82547106;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 228,11;Emitida -;;;;;Não Definido;
82547428;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.264,73;Emitida -;;;;;Não Definido;
82547563;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 210,98;Emitida -;;;;;Não Definido;
82547579;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 293,89;Emitida -;;;;;Não Definido;
82547788;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 520,53;Emitida -;;;;;Não Definido;
82547990;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 188,50;Emitida -;;;;;Não Definido;
82548114;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 174,55;Emitida -;;;;;Não Definido;
82548530;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 207,31;Emitida -;;;;;Não Definido;
82548593;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 209,83;Emitida -;;;;;Não Definido;
82548612;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 172,42;Emitida -;;;;;Não Definido;
82548643;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 534,00;Emitida -;;;;;Não Definido;
82548798;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 175,09;Emitida -;;;;;Não Definido;
82548827;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 202,44;Emitida -;;;;;Não Definido;
82548861;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 427,81;Emitida -;;;;;Não Definido;
82548882;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 412,12;Emitida -;;;;;Não Definido;
82548893;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 211,53;Emitida -;;;;;Não Definido;
82548998;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 998,11;Emitida -;;;;;Não Definido;
82549009;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 222,02;Emitida -;;;;;Não Definido;
82549354;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 523,16;Emitida -;;;;;Não Definido;
82549411;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 419,53;Emitida -;;;;;Não Definido;
82549430;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 396,64;Emitida -;;;;;Não Definido;
82549599;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.125,57;Emitida -;;;;;Não Definido;
82549633;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 204,74;Emitida -;;;;;Não Definido;
82549649;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 199,81;Emitida -;;;;;Não Definido;
82549784;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 172,44;Emitida -;;;;;Não Definido;
82549856;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 662,43;Emitida -;;;;;Não Definido;
82550096;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.295,56;Emitida -;;;;;Não Definido;
82550110;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 760,21;Emitida -;;;;;Não Definido;
82550417;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 305,32;Emitida -;;;;;Não Definido;
82550419;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 189,70;Cancelada -;;;;;Não Definido;
82550490;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.735,57;Emitida -;;;;;Não Definido;
82550592;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 173,31;Emitida -;;;;;Não Definido;
82550770;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 202,90;Emitida -;;;;;Cancelado;
82550836;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 283,07;Emitida -;;;;;Não Definido;
82551104;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 172,75;Emitida -;;;;;Não Definido;
82551501;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 169,42;Emitida -;;;;;Não Definido;
82551684;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 261,37;Emitida -;;;;;Não Definido;
82551827;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 328,21;Emitida -;;;;;Não Definido;
82551990;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 498,42;Emitida -;;;;;Não Definido;
82552011;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 209,93;Emitida -;;;;;Não Definido;
82552044;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 376,42;Emitida -;;;;;Não Definido;
82552062;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 201,84;Emitida -;;;;;Não Definido;
82552153;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 1.156,18;Emitida -;;;;;Não Definido;
82552360;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 228,36;Emitida -;;;;;Não Definido;
82552441;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 281,10;Emitida -;;;;;Não Definido;
82552846;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 621,55;Emitida -;;;;;Não Definido;
82552876;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 162,41;Emitida -;;;;;Não Definido;
82553024;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 388,20;Emitida -;;;;;Não Definido;
82553050;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 268,13;Emitida -;;;;;Não Definido;
82553174;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 154,93;Emitida -;;;;;Não Definido;
82553185;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 382,35;Emitida -;;;;;Não Definido;
82553221;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 163,14;Emitida -;;;;;Não Definido;
82553236;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 227,70;Emitida -;;;;;Não Definido;
82553365;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 162,84;Emitida -;;;;;Cancelado;
82553445;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 378,19;Emitida -;;;;;Não Definido;
82553512;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 253,74;Emitida -;;;;;Não Definido;
82553516;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 210,66;Emitida -;;;;;Não Definido;
82553522;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 218,52;Emitida -;;;;;Não Definido;
82553832;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 758,91;Emitida -;;;;;Não Definido;
82554034;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 647,94;Emitida -;;;;;Não Definido;
82554212;Crédito Enviado;Saque FGTS;55576;PIX MCLIQ;R$ 234,09;Emitida -;;;;;Não Definido;
